,accuracy,precision,recall,f1,roc_auc,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split
5946,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,30,,10,3,8
5947,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,30,,10,3,10
5948,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,30,,10,3,12
5949,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,30,,10,3,15
7108,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,35,,10,1,8
7109,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,35,,10,1,10
7110,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,35,,10,1,12
7111,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,35,,10,1,15
7115,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,35,,10,2,8
7116,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,35,,10,2,10
7117,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,35,,10,2,12
7118,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,35,,10,2,15
7122,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,35,,10,3,8
7123,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,35,,10,3,10
7124,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,35,,10,3,12
7125,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,35,,10,3,15
8284,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,40,,10,1,8
8285,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,40,,10,1,10
8286,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,40,,10,1,12
8287,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,40,,10,1,15
8291,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,40,,10,2,8
8292,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,40,,10,2,10
8293,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,40,,10,2,12
8294,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,40,,10,2,15
8298,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,40,,10,3,8
8299,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,40,,10,3,10
8300,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,40,,10,3,12
8301,0.690990990990991,0.5867590544989925,0.5362637362637364,0.5491741125219386,0.729180602006689,40,,10,3,15
1293,0.6912162162162163,0.5803499390186697,0.5978021978021978,0.5759928226628581,0.7186255773212296,10,,15,3,12
2469,0.6912162162162163,0.5803499390186697,0.5978021978021978,0.5759928226628581,0.7186255773212296,15,,15,3,12
3645,0.6912162162162163,0.5803499390186697,0.5978021978021978,0.5759928226628581,0.7186255773212296,20,,15,3,12
4821,0.6912162162162163,0.5803499390186697,0.5978021978021978,0.5759928226628581,0.7186255773212296,25,,15,3,12
5997,0.6912162162162163,0.5803499390186697,0.5978021978021978,0.5759928226628581,0.7186255773212296,30,,15,3,12
7173,0.6912162162162163,0.5803499390186697,0.5978021978021978,0.5759928226628581,0.7186255773212296,35,,15,3,12
8349,0.6912162162162163,0.5803499390186697,0.5978021978021978,0.5759928226628581,0.7186255773212296,40,,15,3,12
1280,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,10,,15,1,15
1287,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,10,,15,2,15
2456,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,15,,15,1,15
2463,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,15,,15,2,15
3632,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,20,,15,1,15
3639,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,20,,15,2,15
4808,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,25,,15,1,15
4815,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,25,,15,2,15
5984,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,30,,15,1,15
5991,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,30,,15,2,15
7160,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,35,,15,1,15
7167,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,35,,15,2,15
8336,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,40,,15,1,15
8343,0.6912162162162163,0.5862590299277606,0.5906593406593407,0.5731074471687869,0.7243450390189521,40,,15,2,15
1294,0.693918918918919,0.5864610501297808,0.604945054945055,0.5826057749279843,0.7280817009077879,10,,15,3,15
2470,0.693918918918919,0.5864610501297808,0.604945054945055,0.5826057749279843,0.7280817009077879,15,,15,3,15
3646,0.693918918918919,0.5864610501297808,0.604945054945055,0.5826057749279843,0.7280817009077879,20,,15,3,15
4822,0.693918918918919,0.5864610501297808,0.604945054945055,0.5826057749279843,0.7280817009077879,25,,15,3,15
5998,0.693918918918919,0.5864610501297808,0.604945054945055,0.5826057749279843,0.7280817009077879,30,,15,3,15
7174,0.693918918918919,0.5864610501297808,0.604945054945055,0.5826057749279843,0.7280817009077879,35,,15,3,15
8350,0.693918918918919,0.5864610501297808,0.604945054945055,0.5826057749279843,0.7280817009077879,40,,15,3,15
1650,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,10,sqrt,10,5,12
2042,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,10,log2,10,5,12
2826,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,15,sqrt,10,5,12
3218,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,15,log2,10,5,12
4002,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,20,sqrt,10,5,12
4394,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,20,log2,10,5,12
5178,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,25,sqrt,10,5,12
5570,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,25,log2,10,5,12
6354,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,30,sqrt,10,5,12
6746,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,30,log2,10,5,12
7530,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,35,sqrt,10,5,12
7922,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,35,log2,10,5,12
8706,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,40,sqrt,10,5,12
9098,0.7018768768768769,0.6735625485625485,0.462087912087912,0.5163487109959926,0.6991917502787068,40,log2,10,5,12
0,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,1,2
1,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,1,4
2,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,1,6
3,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,1,8
4,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,1,10
5,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,1,12
6,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,1,15
7,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,2,2
8,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,2,4
9,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,2,6
10,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,2,8
11,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,2,10
12,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,2,12
13,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,2,15
14,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,3,2
15,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,3,4
16,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,3,6
17,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,3,8
18,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,3,10
19,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,3,12
20,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,3,15
21,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,4,2
22,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,4,4
23,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,4,6
24,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,4,8
25,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,4,10
26,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,4,12
27,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,4,15
28,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,5,2
29,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,5,4
30,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,5,6
31,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,5,8
32,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,5,10
33,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,5,12
34,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,5,15
35,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,6,2
36,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,6,4
37,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,6,6
38,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,6,8
39,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,6,10
40,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,6,12
41,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,6,15
42,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,7,2
43,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,7,4
44,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,7,6
45,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,7,8
46,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,7,10
47,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,7,12
48,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,5,,5,7,15
1176,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,1,2
1177,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,1,4
1178,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,1,6
1179,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,1,8
1180,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,1,10
1181,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,1,12
1182,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,1,15
1183,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,2,2
1184,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,2,4
1185,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,2,6
1186,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,2,8
1187,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,2,10
1188,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,2,12
1189,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,2,15
1190,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,3,2
1191,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,3,4
1192,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,3,6
1193,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,3,8
1194,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,3,10
1195,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,3,12
1196,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,3,15
1197,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,4,2
1198,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,4,4
1199,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,4,6
1200,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,4,8
1201,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,4,10
1202,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,4,12
1203,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,4,15
1204,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,5,2
1205,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,5,4
1206,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,5,6
1207,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,5,8
1208,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,5,10
1209,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,5,12
1210,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,5,15
1211,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,6,2
1212,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,6,4
1213,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,6,6
1214,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,6,8
1215,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,6,10
1216,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,6,12
1217,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,6,15
1218,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,7,2
1219,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,7,4
1220,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,7,6
1221,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,7,8
1222,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,7,10
1223,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,7,12
1224,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,10,,5,7,15
2352,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,1,2
2353,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,1,4
2354,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,1,6
2355,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,1,8
2356,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,1,10
2357,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,1,12
2358,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,1,15
2359,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,2,2
2360,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,2,4
2361,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,2,6
2362,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,2,8
2363,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,2,10
2364,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,2,12
2365,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,2,15
2366,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,3,2
2367,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,3,4
2368,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,3,6
2369,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,3,8
2370,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,3,10
2371,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,3,12
2372,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,3,15
2373,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,4,2
2374,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,4,4
2375,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,4,6
2376,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,4,8
2377,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,4,10
2378,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,4,12
2379,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,4,15
2380,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,5,2
2381,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,5,4
2382,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,5,6
2383,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,5,8
2384,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,5,10
2385,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,5,12
2386,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,5,15
2387,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,6,2
2388,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,6,4
2389,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,6,6
2390,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,6,8
2391,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,6,10
2392,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,6,12
2393,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,6,15
2394,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,7,2
2395,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,7,4
2396,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,7,6
2397,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,7,8
2398,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,7,10
2399,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,7,12
2400,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,15,,5,7,15
3528,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,1,2
3529,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,1,4
3530,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,1,6
3531,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,1,8
3532,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,1,10
3533,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,1,12
3534,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,1,15
3535,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,2,2
3536,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,2,4
3537,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,2,6
3538,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,2,8
3539,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,2,10
3540,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,2,12
3541,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,2,15
3542,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,3,2
3543,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,3,4
3544,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,3,6
3545,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,3,8
3546,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,3,10
3547,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,3,12
3548,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,3,15
3549,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,4,2
3550,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,4,4
3551,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,4,6
3552,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,4,8
3553,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,4,10
3554,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,4,12
3555,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,4,15
3556,0.7020270270270271,0.6164912280701754,0.4626373626373626,0.5130048386226876,0.6990384615384615,20,,5,5,2
