,accuracy,precision,recall,f1,roc_auc,C,degree,gamma,kernel
438,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,1,0.4641588833612782,linear
441,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,1,2.782559402207126,linear
444,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,1,16.68100537200059,linear
447,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,1,100.0,linear
450,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,8,1e-05,linear
453,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,8,5.994842503189409e-05,linear
456,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,8,0.00035938136638046257,linear
459,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,8,0.0021544346900318843,linear
462,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,8,0.01291549665014884,linear
465,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,8,0.0774263682681127,linear
468,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,8,0.4641588833612782,linear
471,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,8,2.782559402207126,linear
474,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,8,16.68100537200059,linear
477,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,8,100.0,linear
508,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7625218983914637,16.68100537200059,1,100.0,poly
556,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7625318522057652,100.0,1,0.0774263682681127,poly
385,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7628424112119764,0.4641588833612782,1,16.68100537200059,poly
442,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7628424112119764,2.782559402207126,1,2.782559402207126,poly
499,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7628424112119764,16.68100537200059,1,0.4641588833612782,poly
388,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,0.4641588833612782,1,100.0,poly
445,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,2.782559402207126,1,16.68100537200059,poly
540,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,1,1e-05,linear
543,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,1,5.994842503189409e-05,linear
546,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,1,0.00035938136638046257,linear
549,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,1,0.0021544346900318843,linear
552,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,1,0.01291549665014884,linear
555,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,1,0.0774263682681127,linear
558,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,1,0.4641588833612782,linear
561,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,1,2.782559402207126,linear
564,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,1,16.68100537200059,linear
567,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,1,100.0,linear
570,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,8,1e-05,linear
573,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,8,5.994842503189409e-05,linear
576,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,8,0.00035938136638046257,linear
579,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,8,0.0021544346900318843,linear
582,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,8,0.01291549665014884,linear
585,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,8,0.0774263682681127,linear
588,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,8,0.4641588833612782,linear
591,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,8,2.782559402207126,linear
594,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,8,16.68100537200059,linear
597,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631430164038859,100.0,8,100.0,linear
328,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631529702181876,0.0774263682681127,1,100.0,poly
505,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7631529702181876,16.68100537200059,1,16.68100537200059,poly
448,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,2.782559402207126,1,100.0,poly
480,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,1,1e-05,linear
483,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,1,5.994842503189409e-05,linear
486,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,1,0.00035938136638046257,linear
489,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,1,0.0021544346900318843,linear
492,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,1,0.01291549665014884,linear
495,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,1,0.0774263682681127,linear
498,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,1,0.4641588833612782,linear
501,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,1,2.782559402207126,linear
502,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,1,2.782559402207126,poly
504,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,1,16.68100537200059,linear
507,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,1,100.0,linear
510,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,8,1e-05,linear
513,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,8,5.994842503189409e-05,linear
516,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,8,0.00035938136638046257,linear
519,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,8,0.0021544346900318843,linear
522,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,8,0.01291549665014884,linear
525,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,8,0.0774263682681127,linear
528,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,8,0.4641588833612782,linear
531,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,8,2.782559402207126,linear
534,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,8,16.68100537200059,linear
537,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,16.68100537200059,8,100.0,linear
559,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7634635292243988,100.0,1,0.4641588833612782,poly
562,0.7236486486486486,0.6711252962723552,0.5142857142857142,0.5723289025140358,0.7637740882306099,100.0,1,2.782559402207126,poly
548,0.7262012012012012,0.6641472742943331,0.521978021978022,0.5761314188382911,0.7714902850772416,100.0,1,0.00035938136638046257,rbf
578,0.7262012012012012,0.6641472742943331,0.521978021978022,0.5761314188382911,0.7714902850772416,100.0,8,0.00035938136638046257,rbf
325,0.7262762762762763,0.6700646902117491,0.521978021978022,0.5775286013659086,0.7650422041726389,0.0774263682681127,1,16.68100537200059,poly
382,0.7262762762762763,0.6700646902117491,0.521978021978022,0.5775286013659086,0.7650422041726389,0.4641588833612782,1,2.782559402207126,poly
268,0.7262762762762763,0.6700646902117491,0.521978021978022,0.5775286013659086,0.7653766523331741,0.01291549665014884,1,100.0,poly
439,0.7262762762762763,0.6700646902117491,0.521978021978022,0.5775286013659086,0.7653766523331741,2.782559402207126,1,0.4641588833612782,poly
496,0.7262762762762763,0.6700646902117491,0.521978021978022,0.5775286013659086,0.7653766523331741,16.68100537200059,1,0.0774263682681127,poly
553,0.7262762762762763,0.6700646902117491,0.521978021978022,0.5775286013659086,0.7653766523331741,100.0,1,0.01291549665014884,poly
568,0.7290540540540541,0.6783980235450824,0.521978021978022,0.5801260039633112,0.7644051600573339,100.0,1,100.0,poly
208,0.7316066066066066,0.6701893939393939,0.5296703296703297,0.5851270468661772,0.7718107978977544,0.0021544346900318843,1,100.0,poly
265,0.7316066066066066,0.6701893939393939,0.5296703296703297,0.5851270468661772,0.7718107978977544,0.01291549665014884,1,16.68100537200059,poly
322,0.7316066066066066,0.6701893939393939,0.5296703296703297,0.5851270468661772,0.7718107978977544,0.0774263682681127,1,2.782559402207126,poly
379,0.7316066066066066,0.6701893939393939,0.5296703296703297,0.5851270468661772,0.7718107978977544,0.4641588833612782,1,0.4641588833612782,poly
436,0.7316066066066066,0.6701893939393939,0.5296703296703297,0.5851270468661772,0.7718107978977544,2.782559402207126,1,0.0774263682681127,poly
493,0.7316066066066066,0.6701893939393939,0.5296703296703297,0.5851270468661772,0.7718107978977544,16.68100537200059,1,0.01291549665014884,poly
550,0.7316066066066066,0.6701893939393939,0.5296703296703297,0.5851270468661772,0.7718107978977544,100.0,1,0.0021544346900318843,poly
551,0.7344594594594595,0.6745787545787546,0.5384615384615384,0.5921232680363115,0.7777711419015767,100.0,1,0.0021544346900318843,rbf
581,0.7344594594594595,0.6745787545787546,0.5384615384615384,0.5921232680363115,0.7777711419015767,100.0,8,0.0021544346900318843,rbf
360,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,1,1e-05,linear
363,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,1,5.994842503189409e-05,linear
366,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,1,0.00035938136638046257,linear
369,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,1,0.0021544346900318843,linear
372,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,1,0.01291549665014884,linear
375,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,1,0.0774263682681127,linear
378,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,1,0.4641588833612782,linear
381,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,1,2.782559402207126,linear
384,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,1,16.68100537200059,linear
387,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,1,100.0,linear
390,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,8,1e-05,linear
393,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,8,5.994842503189409e-05,linear
396,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,8,0.00035938136638046257,linear
399,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,8,0.0021544346900318843,linear
402,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,8,0.01291549665014884,linear
405,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,8,0.0774263682681127,linear
408,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,8,0.4641588833612782,linear
411,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,8,2.782559402207126,linear
414,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,8,16.68100537200059,linear
417,0.737087087087087,0.6870254745254746,0.5296703296703297,0.5904229283959419,0.7663799968147795,0.4641588833612782,8,100.0,linear
491,0.7370870870870871,0.6855392156862746,0.5296703296703297,0.5902054607384202,0.7711598184424272,16.68100537200059,1,0.0021544346900318843,rbf
521,0.7370870870870871,0.6855392156862746,0.5296703296703297,0.5902054607384202,0.7711598184424272,16.68100537200059,8,0.0021544346900318843,rbf
434,0.7397897897897898,0.6971536796536796,0.5225274725274726,0.5880058347449653,0.7695711896798854,2.782559402207126,1,0.01291549665014884,rbf
464,0.7397897897897898,0.6971536796536796,0.5225274725274726,0.5880058347449653,0.7695711896798854,2.782559402207126,8,0.01291549665014884,rbf
148,0.7451201201201202,0.7054887106357695,0.5296703296703297,0.5985322064564701,0.7712991718426501,0.00035938136638046257,1,100.0,poly
205,0.7451201201201202,0.7054887106357695,0.5296703296703297,0.5985322064564701,0.7712991718426501,0.0021544346900318843,1,16.68100537200059,poly
262,0.7451201201201202,0.7054887106357695,0.5296703296703297,0.5985322064564701,0.7712991718426501,0.01291549665014884,1,2.782559402207126,poly
319,0.7451201201201202,0.7054887106357695,0.5296703296703297,0.5985322064564701,0.7712991718426501,0.0774263682681127,1,0.4641588833612782,poly
433,0.7451201201201202,0.7054887106357695,0.5296703296703297,0.5985322064564701,0.7712991718426501,2.782559402207126,1,0.01291549665014884,poly
490,0.7451201201201202,0.7054887106357695,0.5296703296703297,0.5985322064564701,0.7712991718426501,16.68100537200059,1,0.0021544346900318843,poly
547,0.7451201201201202,0.7054887106357695,0.5296703296703297,0.5985322064564701,0.7712991718426501,100.0,1,0.00035938136638046257,poly
376,0.7451201201201202,0.7054887106357695,0.5296703296703297,0.5985322064564701,0.7716097308488614,0.4641588833612782,1,0.0774263682681127,poly
494,0.7506756756756757,0.7034180035650625,0.5527472527472528,0.6134249224361428,0.7670269947443861,16.68100537200059,1,0.01291549665014884,rbf
524,0.7506756756756757,0.7034180035650625,0.5527472527472528,0.6134249224361428,0.7670269947443861,16.68100537200059,8,0.01291549665014884,rbf
